date,x,y,percentChange,change
2021-10-11T00:00:00,1633910400000,228.98,-0.456,-1.05
2021-10-12T00:00:00,1633996800000,230.23,0.546,1.25
2021-10-13T00:00:00,1634083200000,240.59,4.5,10.36
2021-10-14T00:00:00,1634169600000,255.73,6.293,15.14
2021-10-15T00:00:00,1634256000000,242.82,-5.048,-12.91
2021-10-18T00:00:00,1634515200000,233.4,-3.879,-9.42
2021-10-19T00:00:00,1634601600000,212.74,-8.852,-20.66
2021-10-20T00:00:00,1634688000000,221.27,4.01,8.53
2021-10-21T00:00:00,1634774400000,211.01,-4.637,-10.26
2021-10-22T00:00:00,1634860800000,209.85,-0.55,-1.16
2021-10-25T00:00:00,1635120000000,214.95,2.43,5.1
2021-10-26T00:00:00,1635206400000,215.38,0.2,0.43
2021-10-27T00:00:00,1635292800000,206.26,-4.234,-9.12
2021-10-28T00:00:00,1635379200000,191.36,-7.224,-14.9
2021-10-29T00:00:00,1635465600000,174.81,-8.649,-16.55
2021-11-01T00:00:00,1635724800000,171.8,-1.722,-3.01
2021-11-02T00:00:00,1635811200000,175.65,2.241,3.85
2021-11-03T00:00:00,1635897600000,189.0,7.6,13.35
2021-11-04T00:00:00,1635984000000,179.29,-5.138,-9.71
2021-11-05T00:00:00,1636070400000,181.29,1.116,2.0
2021-11-08T00:00:00,1636329600000,188.48,3.966,7.19
2021-11-09T00:00:00,1636416000000,177.95,-5.587,-10.53
2021-11-10T00:00:00,1636502400000,177.79,-0.09,-0.16
2021-11-11T00:00:00,1636588800000,184.02,3.504,6.23
2021-11-12T00:00:00,1636675200000,184.52,0.272,0.5
2021-11-15T00:00:00,1636934400000,196.02,6.232,11.5
2021-11-16T00:00:00,1637020800000,225.48,15.029,29.46
2021-11-17T00:00:00,1637107200000,230.3,2.138,4.82
2021-11-18T00:00:00,1637193600000,232.68,1.033,2.38
2021-11-19T00:00:00,1637280000000,223.78,-3.825,-8.9
2021-11-22T00:00:00,1637539200000,220.34,-1.537,-3.44
2021-11-23T00:00:00,1637625600000,230.94,4.811,10.6
2021-11-24T00:00:00,1637712000000,236.37,2.351,5.43
2021-11-25T00:00:00,1637798400000,242.32,2.517,5.95
2021-11-26T00:00:00,1637884800000,245.15,1.168,2.83
2021-11-29T00:00:00,1638144000000,259.24,5.748,14.09
2021-11-30T00:00:00,1638230400000,297.76,14.859,38.52
2021-12-01T00:00:00,1638316800000,303.01,1.763,5.25
2021-12-02T00:00:00,1638403200000,303.98,0.32,0.97
2021-12-03T00:00:00,1638489600000,295.78,-2.698,-8.2
2021-12-06T00:00:00,1638748800000,300.91,1.734,5.13
2021-12-07T00:00:00,1638835200000,313.66,4.237,12.75
2021-12-08T00:00:00,1638921600000,330.08,5.235,16.42
2021-12-09T00:00:00,1639008000000,324.53,-1.681,-5.55
2021-12-10T00:00:00,1639094400000,329.64,1.575,5.11
2021-12-13T00:00:00,1639353600000,351.55,6.647,21.91
2021-12-14T00:00:00,1639440000000,352.71,0.33,1.16
2021-12-15T00:00:00,1639526400000,357.89,1.469,5.18
2021-12-16T00:00:00,1639612800000,481.24,34.466,123.35
2021-12-17T00:00:00,1639699200000,465.31,-3.31,-15.93
2021-12-20T00:00:00,1639958400000,490.28,5.366,24.97
2021-12-21T00:00:00,1640044800000,549.57,12.093,59.29
2021-12-22T00:00:00,1640131200000,537.55,-2.187,-12.02
2021-12-23T00:00:00,1640217600000,344.39,-35.933,-193.16
2021-12-24T00:00:00,1640304000000,308.3,-10.479,-36.09
2021-12-29T00:00:00,1640736000000,265.17,-13.99,-43.13
2021-12-30T00:00:00,1640822400000,236.04,-10.985,-29.13
2021-12-31T00:00:00,1640908800000,268.49,13.748,32.45
2022-01-04T00:00:00,1641254400000,276.45,2.965,7.96
2022-01-05T00:00:00,1641340800000,285.5,3.274,9.05
2022-01-06T00:00:00,1641427200000,281.52,-1.394,-3.98
2022-01-07T00:00:00,1641513600000,246.5,-12.44,-35.02
2022-01-10T00:00:00,1641772800000,236.75,-3.955,-9.75
2022-01-11T00:00:00,1641859200000,208.85,-11.785,-27.9
2022-01-12T00:00:00,1641945600000,193.61,-7.297,-15.24
2022-01-13T00:00:00,1642032000000,200.21,3.409,6.6
2022-01-14T00:00:00,1642118400000,218.16,8.966,17.95
2022-01-17T00:00:00,1642377600000,200.42,-8.132,-17.74
2022-01-18T00:00:00,1642464000000,202.15,0.863,1.73
2022-01-19T00:00:00,1642550400000,196.39,-2.849,-5.76
2022-01-20T00:00:00,1642636800000,194.67,-0.876,-1.72
2022-01-21T00:00:00,1642723200000,197.45,1.428,2.78
2022-01-24T00:00:00,1642982400000,220.11,11.476,22.66
2022-01-25T00:00:00,1643068800000,223.39,1.49,3.28
2022-01-26T00:00:00,1643155200000,218.8,-2.055,-4.59
2022-01-27T00:00:00,1643241600000,218.16,-0.293,-0.64
2022-01-28T00:00:00,1643328000000,214.58,-1.641,-3.58
2022-01-31T00:00:00,1643587200000,191.24,-10.877,-23.34
2022-02-01T00:00:00,1643673600000,173.35,-9.355,-17.89
2022-02-02T00:00:00,1643760000000,177.33,2.296,3.98
2022-02-03T00:00:00,1643846400000,179.0,0.942,1.67
2022-02-04T00:00:00,1643932800000,185.42,3.587,6.42
2022-02-07T00:00:00,1644192000000,179.17,-3.371,-6.25
2022-02-08T00:00:00,1644278400000,176.34,-1.58,-2.83
2022-02-09T00:00:00,1644364800000,170.98,-3.04,-5.36
2022-02-10T00:00:00,1644451200000,169.19,-1.047,-1.79
2022-02-11T00:00:00,1644537600000,173.38,2.477,4.19
2022-02-14T00:00:00,1644796800000,179.47,3.513,6.09
2022-02-15T00:00:00,1644883200000,160.39,-10.631,-19.08
2022-02-16T00:00:00,1644969600000,161.2,0.505,0.81
2022-02-17T00:00:00,1645056000000,169.6,5.211,8.4
2022-02-18T00:00:00,1645142400000,169.39,-0.124,-0.21
2022-02-21T00:00:00,1645401600000,169.11,-0.165,-0.28
2022-02-22T00:00:00,1645488000000,180.4,6.676,11.29
2022-02-23T00:00:00,1645574400000,197.79,9.64,17.39
2022-02-24T00:00:00,1645660800000,258.2,30.542,60.41
2022-02-25T00:00:00,1645747200000,205.88,-20.263,-52.32
2022-02-28T00:00:00,1646006400000,211.09,2.531,5.21
2022-03-01T00:00:00,1646092800000,249.76,18.319,38.67
2022-03-02T00:00:00,1646179200000,323.33,29.456,73.57
2022-03-03T00:00:00,1646265600000,300.39,-7.095,-22.94
2022-03-04T00:00:00,1646352000000,369.98,23.167,69.59
2022-03-07T00:00:00,1646611200000,407.71,10.198,37.73
2022-03-08T00:00:00,1646697600000,395.52,-2.99,-12.19
2022-03-09T00:00:00,1646784000000,302.33,-23.561,-93.19
2022-03-10T00:00:00,1646870400000,258.91,-14.362,-43.42
2022-03-11T00:00:00,1646956800000,270.24,4.376,11.33
2022-03-14T00:00:00,1647216000000,239.34,-11.434,-30.9
2022-03-15T00:00:00,1647302400000,240.89,0.648,1.55
2022-03-16T00:00:00,1647388800000,219.12,-9.037,-21.77
2022-03-17T00:00:00,1647475200000,226.08,3.176,6.96
2022-03-18T00:00:00,1647561600000,221.89,-1.853,-4.19
2022-03-21T00:00:00,1647820800000,218.93,-1.334,-2.96
2022-03-22T00:00:00,1647907200000,212.74,-2.827,-6.19
2022-03-23T00:00:00,1647993600000,236.41,11.126,23.67
2022-03-24T00:00:00,1648080000000,228.88,-3.185,-7.53
2022-03-25T00:00:00,1648166400000,210.13,-8.192,-18.75
2022-03-28T00:00:00,1648425600000,220.4,4.887,10.27
2022-03-29T00:00:00,1648512000000,229.34,4.056,8.94
2022-03-30T00:00:00,1648598400000,244.67,6.684,15.33
2022-03-31T00:00:00,1648684800000,249.71,2.06,5.04
2022-04-01T00:00:00,1648771200000,220.7,-11.617,-29.01
2022-04-04T00:00:00,1649030400000,213.98,-3.045,-6.72
2022-04-05T00:00:00,1649116800000,211.48,-1.168,-2.5
2022-04-06T00:00:00,1649203200000,210.99,-0.232,-0.49
2022-04-07T00:00:00,1649289600000,206.67,-2.047,-4.32
2022-04-08T00:00:00,1649376000000,201.29,-2.603,-5.38
2022-04-11T00:00:00,1649635200000,193.12,-4.059,-8.17
2022-04-12T00:00:00,1649721600000,192.78,-0.176,-0.34
2022-04-13T00:00:00,1649808000000,193.53,0.389,0.75
2022-04-14T00:00:00,1649894400000,170.5,-11.9,-23.03
2022-04-19T00:00:00,1650326400000,169.29,-0.71,-1.21
2022-04-20T00:00:00,1650412800000,169.62,0.195,0.33
2022-04-21T00:00:00,1650499200000,182.18,7.405,12.56
2022-04-22T00:00:00,1650585600000,168.49,-7.515,-13.69
2022-04-25T00:00:00,1650844800000,161.87,-3.929,-6.62
2022-04-26T00:00:00,1650931200000,163.68,1.118,1.81
2022-04-27T00:00:00,1651017600000,171.5,4.778,7.82
2022-04-28T00:00:00,1651104000000,153.47,-10.513,-18.03
2022-04-29T00:00:00,1651190400000,172.21,12.211,18.74
2022-05-03T00:00:00,1651536000000,168.94,-1.899,-3.27
2022-05-04T00:00:00,1651622400000,174.11,3.06,5.17
2022-05-05T00:00:00,1651708800000,177.85,2.148,3.74
2022-05-06T00:00:00,1651795200000,158.79,-10.717,-19.06
2022-05-09T00:00:00,1652054400000,155.45,-2.103,-3.34
2022-05-10T00:00:00,1652140800000,164.4,5.757,8.95
2022-05-11T00:00:00,1652227200000,164.55,0.091,0.15
2022-05-12T00:00:00,1652313600000,175.34,6.557,10.79
2022-05-13T00:00:00,1652400000000,167.29,-4.591,-8.05
2022-05-16T00:00:00,1652659200000,179.48,7.287,12.19
2022-05-17T00:00:00,1652745600000,181.0,0.847,1.52
2022-05-18T00:00:00,1652832000000,176.74,-2.354,-4.26
2022-05-19T00:00:00,1652918400000,167.28,-5.352,-9.46
2022-05-20T00:00:00,1653004800000,157.21,-6.02,-10.07
2022-05-23T00:00:00,1653264000000,150.58,-4.217,-6.63
2022-05-24T00:00:00,1653350400000,152.21,1.082,1.63
2022-05-25T00:00:00,1653436800000,157.59,3.535,5.38
2022-05-26T00:00:00,1653523200000,157.26,-0.209,-0.33
2022-05-27T00:00:00,1653609600000,165.61,5.31,8.35
2022-05-30T00:00:00,1653868800000,170.69,3.067,5.08
2022-05-31T00:00:00,1653955200000,184.73,8.225,14.04
2022-06-01T00:00:00,1654041600000,168.0,-9.056,-16.73
2022-06-06T00:00:00,1654473600000,164.64,-2.0,-3.36
2022-06-07T00:00:00,1654560000000,154.66,-6.062,-9.98
2022-06-08T00:00:00,1654646400000,152.4,-1.461,-2.26
2022-06-09T00:00:00,1654732800000,161.7,6.102,9.3
2022-06-10T00:00:00,1654819200000,159.13,-1.589,-2.57
2022-06-13T00:00:00,1655078400000,162.62,2.193,3.49
2022-06-14T00:00:00,1655164800000,190.44,17.107,27.82
2022-06-15T00:00:00,1655251200000,223.96,17.601,33.52
2022-06-16T00:00:00,1655337600000,209.59,-6.416,-14.37
2022-06-17T00:00:00,1655424000000,198.4,-5.339,-11.19
2022-06-20T00:00:00,1655683200000,203.06,2.349,4.66
2022-06-21T00:00:00,1655769600000,207.42,2.147,4.36
2022-06-22T00:00:00,1655856000000,198.68,-4.214,-8.74
2022-06-23T00:00:00,1655942400000,207.0,4.188,8.32
2022-06-24T00:00:00,1656028800000,192.57,-6.971,-14.43
2022-06-27T00:00:00,1656288000000,195.16,1.345,2.59
2022-06-28T00:00:00,1656374400000,202.75,3.889,7.59
2022-06-29T00:00:00,1656460800000,211.33,4.232,8.58
2022-06-30T00:00:00,1656547200000,236.5,11.91,25.17
2022-07-01T00:00:00,1656633600000,232.53,-1.679,-3.97
2022-07-04T00:00:00,1656892800000,262.55,12.91,30.02
2022-07-05T00:00:00,1656979200000,265.17,0.998,2.62
2022-07-06T00:00:00,1657065600000,266.6,0.539,1.43
2022-07-07T00:00:00,1657152000000,298.54,11.98,31.94
2022-07-08T00:00:00,1657238400000,248.39,-16.798,-50.15
2022-07-11T00:00:00,1657497600000,251.37,1.2,2.98
2022-07-12T00:00:00,1657584000000,261.51,4.034,10.14
2022-07-13T00:00:00,1657670400000,273.33,4.52,11.82
2022-07-14T00:00:00,1657756800000,255.5,-6.523,-17.83
2022-07-15T00:00:00,1657843200000,227.7,-10.881,-27.8
2022-07-18T00:00:00,1658102400000,226.03,-0.733,-1.67
2022-07-19T00:00:00,1658188800000,241.66,6.915,15.63
2022-07-20T00:00:00,1658275200000,263.42,9.004,21.76
2022-07-21T00:00:00,1658361600000,284.2,7.889,20.78
2022-07-22T00:00:00,1658448000000,286.63,0.855,2.43
2022-07-25T00:00:00,1658707200000,286.7,0.024,0.07
2022-07-26T00:00:00,1658793600000,311.25,8.563,24.55
2022-07-27T00:00:00,1658880000000,328.39,5.507,17.14
2022-07-28T00:00:00,1658966400000,296.28,-9.778,-32.11
2022-07-29T00:00:00,1659052800000,337.96,14.068,41.68
2022-08-01T00:00:00,1659312000000,338.59,0.186,0.63
2022-08-02T00:00:00,1659398400000,351.99,3.958,13.4
2022-08-03T00:00:00,1659484800000,353.16,0.332,1.17
2022-08-04T00:00:00,1659571200000,360.71,2.138,7.55
2022-08-05T00:00:00,1659657600000,357.1,-1.001,-3.61
2022-08-08T00:00:00,1659916800000,339.47,-4.937,-17.63
2022-08-09T00:00:00,1660003200000,339.35,-0.035,-0.12
2022-08-10T00:00:00,1660089600000,357.74,5.419,18.39
2022-08-11T00:00:00,1660176000000,365.66,2.214,7.92
2022-08-12T00:00:00,1660262400000,363.24,-0.662,-2.42
2022-08-15T00:00:00,1660521600000,377.21,3.846,13.97
2022-08-16T00:00:00,1660608000000,397.06,5.262,19.85
2022-08-17T00:00:00,1660694400000,400.27,0.808,3.21
2022-08-18T00:00:00,1660780800000,411.07,2.698,10.8
2022-08-19T00:00:00,1660867200000,421.32,2.493,10.25
2022-08-22T00:00:00,1661126400000,480.3,13.999,58.98
2022-08-23T00:00:00,1661212800000,449.07,-6.502,-31.23
2022-08-24T00:00:00,1661299200000,496.06,10.464,46.99
2022-08-25T00:00:00,1661385600000,520.3,4.887,24.24
2022-08-26T00:00:00,1661472000000,562.27,8.067,41.97
2022-08-30T00:00:00,1661817600000,430.01,-23.523,-132.26
2022-08-31T00:00:00,1661904000000,481.38,11.946,51.37
2022-09-01T00:00:00,1661990400000,483.6,0.461,2.22
2022-09-02T00:00:00,1662076800000,410.02,-15.215,-73.58
2022-09-05T00:00:00,1662336000000,465.0,13.409,54.98
2022-09-06T00:00:00,1662422400000,410.46,-11.729,-54.54
2022-09-07T00:00:00,1662508800000,392.24,-4.439,-18.22
2022-09-08T00:00:00,1662595200000,372.82,-4.951,-19.42
2022-09-09T00:00:00,1662681600000,337.2,-9.554,-35.62
2022-09-12T00:00:00,1662940800000,322.39,-4.392,-14.81
2022-09-13T00:00:00,1663027200000,343.66,6.598,21.27
2022-09-14T00:00:00,1663113600000,378.93,10.263,35.27
2022-09-15T00:00:00,1663200000000,357.79,-5.579,-21.14
2022-09-16T00:00:00,1663286400000,305.49,-14.618,-52.3
2022-09-19T00:00:00,1663545600000,280.85,-8.066,-24.64
2022-09-20T00:00:00,1663632000000,306.7,9.204,25.85
2022-09-21T00:00:00,1663718400000,282.73,-7.815,-23.97
2022-09-22T00:00:00,1663804800000,303.94,7.502,21.21
2022-09-23T00:00:00,1663891200000,291.19,-4.195,-12.75
2022-09-26T00:00:00,1664150400000,282.0,-3.156,-9.19
2022-09-27T00:00:00,1664236800000,292.75,3.812,10.75
2022-09-28T00:00:00,1664323200000,324.0,10.675,31.25
2022-09-29T00:00:00,1664409600000,269.57,-16.799,-54.43
2022-09-30T00:00:00,1664496000000,580.55,115.362,310.98
2022-10-03T00:00:00,1664755200000,518.46,-10.695,-62.09
2022-10-04T00:00:00,1664841600000,491.88,-5.127,-26.58
2022-10-05T00:00:00,1664928000000,510.84,3.855,18.96
2022-10-06T00:00:00,1665014400000,514.51,0.718,3.67
2022-10-07T00:00:00,1665100800000,495.29,-3.736,-19.22
2022-10-10T00:00:00,1665360000000,482.56,-2.57,-12.73
2022-10-11T00:00:00,1665446400000,448.4,-7.079,-34.16
2022-10-12T00:00:00,1665532800000,451.0,0.58,2.6
2022-10-13T00:00:00,1665619200000,412.24,-8.594,-38.76
2022-10-14T00:00:00,1665705600000,373.33,-9.439,-38.91
2022-10-17T00:00:00,1665964800000,331.12,-11.306,-42.21
2022-10-18T00:00:00,1666051200000,277.13,-16.305,-53.99
2022-10-19T00:00:00,1666137600000,259.41,-6.394,-17.72
2022-10-20T00:00:00,1666224000000,278.41,7.324,19.0
2022-10-21T00:00:00,1666310400000,250.63,-9.978,-27.78
2022-10-24T00:00:00,1666569600000,224.73,-10.334,-25.9
2022-10-25T00:00:00,1666656000000,227.06,1.037,2.33
2022-10-26T00:00:00,1666742400000,226.88,-0.079,-0.18
2022-10-27T00:00:00,1666828800000,241.76,6.559,14.88
2022-10-28T00:00:00,1666915200000,271.86,12.45,30.1
2022-10-31T00:00:00,1667174400000,323.16,18.87,51.3
2022-11-01T00:00:00,1667260800000,299.32,-7.377,-23.84
2022-11-02T00:00:00,1667347200000,327.26,9.334,27.94
2022-11-03T00:00:00,1667433600000,331.84,1.399,4.58
2022-11-04T00:00:00,1667520000000,310.36,-6.473,-21.48
2022-11-07T00:00:00,1667779200000,292.72,-5.684,-17.64
2022-11-08T00:00:00,1667865600000,293.5,0.266,0.78
2022-11-09T00:00:00,1667952000000,271.22,-7.591,-22.28
2022-11-10T00:00:00,1668038400000,264.11,-2.621,-7.11
2022-11-11T00:00:00,1668124800000,250.83,-5.028,-13.28
2022-11-14T00:00:00,1668384000000,280.85,11.968,30.02
2022-11-15T00:00:00,1668470400000,292.66,4.205,11.81
2022-11-16T00:00:00,1668556800000,267.32,-8.659,-25.34
2022-11-17T00:00:00,1668643200000,275.37,3.011,8.05
2022-11-18T00:00:00,1668729600000,260.9,-5.255,-14.47
2022-11-21T00:00:00,1668988800000,269.11,3.147,8.21
2022-11-22T00:00:00,1669075200000,283.43,5.321,14.32
2022-11-23T00:00:00,1669161600000,304.94,7.589,21.51
2022-11-24T00:00:00,1669248000000,298.72,-2.04,-6.22
2022-11-25T00:00:00,1669334400000,306.94,2.752,8.22
2022-11-28T00:00:00,1669593600000,298.08,-2.887,-8.86
2022-11-29T00:00:00,1669680000000,325.64,9.246,27.56
2022-11-30T00:00:00,1669766400000,547.74,68.204,222.1
2022-12-01T00:00:00,1669852800000,542.2,-1.011,-5.54
2022-12-02T00:00:00,1669939200000,532.32,-1.822,-9.88
2022-12-05T00:00:00,1670198400000,515.54,-3.152,-16.78
2022-12-06T00:00:00,1670284800000,493.04,-4.364,-22.5
2022-12-07T00:00:00,1670371200000,507.08,2.848,14.04
2022-12-08T00:00:00,1670457600000,487.18,-3.924,-19.9
2022-12-09T00:00:00,1670544000000,451.89,-7.244,-35.29
2022-12-12T00:00:00,1670803200000,401.24,-11.208,-50.65
2022-12-13T00:00:00,1670889600000,357.32,-10.946,-43.92
2022-12-14T00:00:00,1670976000000,340.84,-4.612,-16.48
2022-12-15T00:00:00,1671062400000,341.6,0.223,0.76
2022-12-16T00:00:00,1671148800000,309.38,-9.432,-32.22
2022-12-19T00:00:00,1671408000000,292.45,-5.472,-16.93
2022-12-20T00:00:00,1671494400000,287.99,-1.525,-4.46
2022-12-21T00:00:00,1671580800000,265.39,-7.847,-22.6
2022-12-22T00:00:00,1671667200000,253.22,-4.586,-12.17
2022-12-23T00:00:00,1671753600000,237.73,-6.117,-15.49
2022-12-28T00:00:00,1672185600000,216.99,-8.724,-20.74
2022-12-29T00:00:00,1672272000000,210.85,-2.83,-6.14
2022-12-30T00:00:00,1672358400000,203.07,-3.69,-7.78
2023-01-02T00:00:00,1672617600000,203.07,0.0,0.0
2023-01-03T00:00:00,1672704000000,186.23,-8.293,-16.84
2023-01-04T00:00:00,1672790400000,168.63,-9.451,-17.6
2023-01-05T00:00:00,1672876800000,181.58,7.68,12.95
2023-01-06T00:00:00,1672963200000,180.14,-0.793,-1.44
2023-01-09T00:00:00,1673222400000,187.33,3.991,7.19
2023-01-10T00:00:00,1673308800000,175.13,-6.513,-12.2
2023-01-11T00:00:00,1673395200000,162.05,-7.469,-13.08
2023-01-12T00:00:00,1673481600000,169.58,4.647,7.53
2023-01-13T00:00:00,1673568000000,162.74,-4.033,-6.84
2023-01-16T00:00:00,1673827200000,142.66,-12.339,-20.08
2023-01-17T00:00:00,1673913600000,155.31,8.867,12.65
2023-01-18T00:00:00,1674000000000,160.66,3.445,5.35
2023-01-19T00:00:00,1674086400000,157.54,-1.942,-3.12
2023-01-20T00:00:00,1674172800000,163.89,4.031,6.35
2023-01-23T00:00:00,1674432000000,154.23,-5.894,-9.66
2023-01-24T00:00:00,1674518400000,142.84,-7.385,-11.39
2023-01-25T00:00:00,1674604800000,136.75,-4.264,-6.09
2023-01-26T00:00:00,1674691200000,135.94,-0.592,-0.81
2023-01-27T00:00:00,1674777600000,141.76,4.281,5.82
2023-01-30T00:00:00,1675036800000,141.57,-0.134,-0.19
2023-01-31T00:00:00,1675123200000,147.57,4.238,6.0
2023-02-01T00:00:00,1675209600000,152.34,3.232,4.77
2023-02-02T00:00:00,1675296000000,143.36,-5.895,-8.98
2023-02-03T00:00:00,1675382400000,152.18,6.152,8.82
2023-02-06T00:00:00,1675641600000,147.91,-2.806,-4.27
2023-02-07T00:00:00,1675728000000,142.28,-3.806,-5.63
2023-02-08T00:00:00,1675814400000,140.02,-1.588,-2.26
2023-02-09T00:00:00,1675900800000,137.54,-1.771,-2.48
2023-02-10T00:00:00,1675987200000,140.42,2.094,2.88
2023-02-13T00:00:00,1676246400000,135.99,-3.155,-4.43
2023-02-14T00:00:00,1676332800000,137.54,1.14,1.55
2023-02-15T00:00:00,1676419200000,142.96,3.941,5.42
2023-02-16T00:00:00,1676505600000,138.35,-3.225,-4.61
2023-02-17T00:00:00,1676592000000,133.36,-3.607,-4.99
2023-02-20T00:00:00,1676851200000,135.66,1.725,2.3
2023-02-21T00:00:00,1676937600000,134.38,-0.944,-1.28
2023-02-22T00:00:00,1677024000000,135.69,0.975,1.31
2023-02-23T00:00:00,1677110400000,137.5,1.334,1.81
2023-02-24T00:00:00,1677196800000,139.01,1.098,1.51
2023-02-27T00:00:00,1677456000000,128.73,-7.395,-10.28
2023-02-28T00:00:00,1677542400000,125.61,-2.424,-3.12
2023-03-01T00:00:00,1677628800000,127.44,1.457,1.83
2023-03-02T00:00:00,1677715200000,125.67,-1.389,-1.77
2023-03-03T00:00:00,1677801600000,121.23,-3.533,-4.44
2023-03-06T00:00:00,1678060800000,115.34,-4.859,-5.89
2023-03-07T00:00:00,1678147200000,117.31,1.708,1.97
2023-03-08T00:00:00,1678233600000,116.53,-0.665,-0.78
2023-03-09T00:00:00,1678320000000,121.25,4.05,4.72
2023-03-10T00:00:00,1678406400000,136.13,12.272,14.88
2023-03-13T00:00:00,1678665600000,129.56,-4.826,-6.57
2023-03-14T00:00:00,1678752000000,118.33,-8.668,-11.23
2023-03-15T00:00:00,1678838400000,112.97,-4.53,-5.36
2023-03-16T00:00:00,1678924800000,113.93,0.85,0.96
2023-03-17T00:00:00,1679011200000,109.49,-3.897,-4.44
2023-03-20T00:00:00,1679270400000,103.63,-5.352,-5.86
2023-03-21T00:00:00,1679356800000,107.01,3.262,3.38
2023-03-22T00:00:00,1679443200000,105.09,-1.794,-1.92
2023-03-23T00:00:00,1679529600000,111.08,5.7,5.99
2023-03-24T00:00:00,1679616000000,106.65,-3.988,-4.43
2023-03-27T00:00:00,1679875200000,108.76,1.978,2.11
2023-03-28T00:00:00,1679961600000,110.46,1.563,1.7
2023-03-29T00:00:00,1680048000000,110.62,0.145,0.16
2023-03-30T00:00:00,1680134400000,111.15,0.479,0.53
2023-03-31T00:00:00,1680220800000,117.07,5.326,5.92
2023-04-03T00:00:00,1680480000000,125.12,6.876,8.05
2023-04-04T00:00:00,1680566400000,115.85,-7.409,-9.27
2023-04-05T00:00:00,1680652800000,109.25,-5.697,-6.6
2023-04-06T00:00:00,1680739200000,106.4,-2.609,-2.85
2023-04-10T00:00:00,1681084800000,106.4,0.0,0.0
2023-04-11T00:00:00,1681171200000,107.03,0.592,0.63
2023-04-12T00:00:00,1681257600000,105.13,-1.775,-1.9
2023-04-13T00:00:00,1681344000000,103.4,-1.646,-1.73
2023-04-14T00:00:00,1681430400000,101.6,-1.741,-1.8
2023-04-17T00:00:00,1681689600000,102.31,0.699,0.71
2023-04-18T00:00:00,1681776000000,103.79,1.447,1.48
2023-04-19T00:00:00,1681862400000,99.38,-4.249,-4.41
2023-04-20T00:00:00,1681948800000,99.13,-0.252,-0.25
2023-04-21T00:00:00,1682035200000,98.76,-0.373,-0.37
2023-04-24T00:00:00,1682294400000,97.84,-0.932,-0.92
2023-04-25T00:00:00,1682380800000,97.92,0.082,0.08
2023-04-26T00:00:00,1682467200000,94.82,-3.166,-3.1
2023-04-27T00:00:00,1682553600000,94.11,-0.749,-0.71
2023-04-28T00:00:00,1682640000000,93.17,-0.999,-0.94
2023-05-01T00:00:00,1682899200000,93.17,0.0,0.0
2023-05-02T00:00:00,1682985600000,91.26,-2.05,-1.91
2023-05-03T00:00:00,1683072000000,89.05,-2.422,-2.21
2023-05-04T00:00:00,1683158400000,87.42,-1.83,-1.63
2023-05-05T00:00:00,1683244800000,89.01,1.819,1.59
2023-05-09T00:00:00,1683590400000,89.1,0.101,0.09
2023-05-10T00:00:00,1683676800000,88.54,-0.629,-0.56
2023-05-11T00:00:00,1683763200000,88.95,0.463,0.41
2023-05-12T00:00:00,1683849600000,85.18,-4.238,-3.77
2023-05-15T00:00:00,1684108800000,84.41,-0.904,-0.77
2023-05-16T00:00:00,1684195200000,83.82,-0.699,-0.59
2023-05-17T00:00:00,1684281600000,84.26,0.525,0.44
2023-05-18T00:00:00,1684368000000,82.2,-2.445,-2.06
2023-05-19T00:00:00,1684454400000,81.58,-0.754,-0.62
2023-05-22T00:00:00,1684713600000,79.71,-2.292,-1.87
2023-05-23T00:00:00,1684800000000,78.5,-1.518,-1.21
2023-05-24T00:00:00,1684886400000,75.79,-3.452,-2.71
2023-05-25T00:00:00,1684972800000,71.54,-5.608,-4.25
2023-05-26T00:00:00,1685059200000,71.04,-0.699,-0.5
2023-05-29T00:00:00,1685318400000,71.04,0.0,0.0
2023-05-30T00:00:00,1685404800000,69.61,-2.013,-1.43
2023-05-31T00:00:00,1685491200000,75.61,8.619,6.0
2023-06-01T00:00:00,1685577600000,69.2,-8.478,-6.41
2023-06-02T00:00:00,1685664000000,70.1,1.301,0.9
2023-06-05T00:00:00,1685923200000,80.18,14.379,10.08
2023-06-06T00:00:00,1686009600000,75.75,-5.525,-4.43
2023-06-07T00:00:00,1686096000000,78.38,3.472,2.63
2023-06-08T00:00:00,1686182400000,79.95,2.003,1.57
2023-06-09T00:00:00,1686268800000,90.13,12.733,10.18
2023-06-12T00:00:00,1686528000000,88.34,-1.986,-1.79
2023-06-13T00:00:00,1686614400000,99.59,12.735,11.25
2023-06-14T00:00:00,1686700800000,105.43,5.864,5.84
2023-06-15T00:00:00,1686787200000,110.55,4.856,5.12
2023-06-16T00:00:00,1686873600000,95.66,-13.469,-14.89
2023-06-19T00:00:00,1687132800000,97.75,2.185,2.09
2023-06-20T00:00:00,1687219200000,103.31,5.688,5.56
2023-06-21T00:00:00,1687305600000,101.17,-2.071,-2.14
2023-06-22T00:00:00,1687392000000,94.85,-6.247,-6.32
2023-06-23T00:00:00,1687478400000,90.46,-4.628,-4.39
2023-06-26T00:00:00,1687737600000,87.61,-3.151,-2.85
2023-06-27T00:00:00,1687824000000,90.1,2.842,2.49
2023-06-28T00:00:00,1687910400000,89.12,-1.088,-0.98
2023-06-29T00:00:00,1687996800000,89.01,-0.123,-0.11
